index,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,genre,duration_mins
756,1,2007,1,0.84,0.571,10,-7.421,1,0.0797,0.16,0,0.617,"hip hop, pop, R&B",3.14
757,0,2004,0,0.548,0.785,7,-5.087,1,0.0704,0.00277,0.048,0.418,"pop, Dance/Electronic",3.35
758,0,2006,1,0.535,0.948,6,-4.19,0,0.0356,0.00225,0,0.778,rock,2.89
759,0,2002,0,0.837,0.885,6,-3.914,0,0.182,0.103,0,0.694,hip hop,4.23
760,0,2012,1,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.638,"pop, Dance/Electronic",3.47
761,0,2012,0,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.763,"hip hop, pop",3.73
762,0,2006,0,0.707,0.923,7,-3.409,1,0.0276,0.0195,0,0.845,"pop, rock, Dance/Electronic",4.81
763,1,2015,1,0.824,0.733,1,-5.474,1,0.0613,0.0362,0,0.395,"hip hop, pop",4.74
764,0,2015,1,0.854,0.766,9,-4.697,0,0.141,0.0242,0,0.784,"hip hop, pop",3.74
765,0,2016,1,0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.4,pop,4.29
766,0,2016,1,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.585,"pop, R&B",4.49
767,0,2011,0,0.786,0.709,9,-5.737,0,0.0395,0.0192,0.00118,0.285,"pop, Dance/Electronic",4.69
768,0,2014,1,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.463,"pop, Dance/Electronic",4.76
769,0,2009,1,0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.61,"hip hop, pop",4.82
770,0,2003,1,0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.453,"rock, metal",3.86
771,0,2008,0,0.756,0.612,5,-4.371,1,0.0317,0.0659,0,0.452,"pop, R&B",3.64
772,1,2000,0,0.8,0.922,4,-5.125,0,0.24,0.301,9.31e-06,0.801,hip hop,3.8
773,0,2008,1,0.699,0.76,5,-3.173,1,0.0677,0.00223,0,0.696,pop,2.99
774,0,2012,0,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.679,pop,3.66
775,0,2012,1,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.679,pop,3.66
776,0,2015,1,0.687,0.761,9,-4.582,0,0.0876,0.102,0,0.743,pop,3.73
777,1,2002,1,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.518,"hip hop, pop",5.41
778,0,2009,0,0.825,0.743,2,-5.995,1,0.149,0.0142,2.12e-05,0.8,"hip hop, pop, latin",3.95
779,0,2000,0,0.826,0.656,9,-8.529,0,0.129,0.099,0,0.65,"hip hop, pop",4.18
780,0,2000,0,0.826,0.656,9,-8.529,0,0.0878,0.021,0,0.73,"pop, latin",4.18
781,0,2000,0,0.826,0.656,9,-8.529,1,0.0617,0.0101,0.000113,0.852,"hip hop, pop, R&B",4.18
782,0,2010,0,0.648,0.942,10,-2.881,0,0.129,0.099,0,0.65,"hip hop, pop",3.86
783,0,2010,0,0.648,0.942,10,-2.881,0,0.0878,0.021,0,0.73,"pop, latin",3.86
784,0,2010,0,0.648,0.942,10,-2.881,1,0.0617,0.0101,0.000113,0.852,"hip hop, pop, R&B",3.86
785,1,2018,1,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.65,"hip hop, pop",4.22
786,1,2018,1,0.816,0.726,5,-3.998,0,0.0878,0.021,0,0.73,"pop, latin",4.22
787,1,2018,1,0.816,0.726,5,-3.998,1,0.0617,0.0101,0.000113,0.852,"hip hop, pop, R&B",4.22
788,0,2018,1,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.419,"pop, Dance/Electronic",3.29
789,0,2004,0,0.797,0.502,10,-3.925,0,0.0968,0.0154,0,0.385,"hip hop, pop",3.94
790,0,2005,0,0.642,0.851,6,-3.638,1,0.0431,0.0248,0.0146,0.777,"rock, Dance/Electronic",3.33
791,1,2009,0,0.713,0.826,8,-4.075,1,0.243,0.0897,0,0.664,"hip hop, pop",4.03
792,1,2012,0,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-05,0.86,"pop, Dance/Electronic",2.61
793,1,2013,1,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.824,"pop, Dance/Electronic",2.62
794,0,2001,0,0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.567,"hip hop, pop, R&B",4.45
795,1,2007,0,0.723,0.322,8,-9.702,1,0.0341,0.014,0,0.0406,"hip hop, pop, R&B",4.46
796,1,2011,1,0.594,0.946,3,-4.521,1,0.452,0.0869,0,0.397,hip hop,4.73
797,0,2010,0,0.84,0.482,6,-7.116,0,0.0333,0.202,0,0.957,R&B,4.05
798,0,2001,0,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.564,"pop, country",3.83
799,0,2012,1,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.58,"hip hop, pop, Dance/Electronic",3.91
800,0,2005,0,0.66,0.707,6,-5.758,1,0.208,0.397,0,0.761,"hip hop, pop",4.48
801,0,2004,1,0.713,0.471,1,-7.392,0,0.483,0.421,0,0.779,"hip hop, pop",4.76
802,0,2005,0,0.395,0.979,8,-3.241,1,0.0766,0.0243,0,0.41,rock,3.89
803,0,2013,1,0.581,0.0549,10,-20.514,0,0.0397,0.559,0,0.234,pop,5.01
804,1,2016,1,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.71,"hip hop, pop, Dance/Electronic",3.3
805,1,2007,0,0.727,0.71,4,-6.142,1,0.0742,0.0104,0,0.378,"hip hop, pop",4.79
806,0,1999,0,0.522,0.803,1,-5.825,1,0.0327,0.00117,0.00167,0.0783,"pop, Dance/Electronic",5.87
807,0,1999,0,0.599,0.47,1,-8.356,1,0.0376,0.38,0,0.298,pop,4.56
808,0,2011,1,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.787,pop,3.5
809,0,2000,0,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09e-05,0.599,"pop, R&B",4.94
810,1,2006,0,0.865,0.45,0,-9.387,1,0.0417,0.0359,1.28e-06,0.352,pop,4.12
811,0,2015,0,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.375,"hip hop, pop, Dance/Electronic",3.98
812,0,2014,0,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.794,"hip hop, pop, Dance/Electronic",3.39
813,0,2000,0,0.736,0.666,1,-4.929,1,0.0337,0.0593,3.82e-05,0.224,"pop, R&B",3.78
814,0,2006,0,0.7,0.465,4,-6.815,1,0.358,0.544,0,0.719,"World/Traditional, pop",2.53
815,0,2011,0,0.537,0.611,0,-6.427,1,0.0304,0.229,0,0.161,"pop, R&B",3.82
816,0,2017,0,0.486,0.713,2,-3.949,0,0.0524,0.0853,0,0.297,"pop, Dance/Electronic",3.78
817,0,2005,1,0.566,0.815,9,-4.481,0,0.14,0.0737,0,0.672,rock,3.09
818,0,2002,0,0.718,0.69,10,-4.382,0,0.265,0.106,0,0.774,"hip hop, pop, R&B",2.87
819,0,2016,0,0.734,0.847,11,-3.713,0,0.0346,0.355,0.000144,0.673,"pop, Dance/Electronic",3.49
820,0,2000,0,0.622,0.608,10,-5.085,1,0.036,0.138,5.38e-06,0.607,"hip hop, pop, latin",4.05
821,1,2005,0,0.731,0.368,8,-10.38,1,0.0688,0.00544,0,0.512,"hip hop, pop, R&B",4.42
822,0,2009,0,0.597,0.684,7,-6.614,1,0.0321,0.00481,0.105,0.435,"hip hop, pop, Dance/Electronic",3.52
823,0,2001,0,0.534,0.543,3,-6.857,1,0.0245,0.579,0,0.418,pop,3.85
824,1,2011,1,0.413,0.807,11,-3.499,0,0.318,0.0536,0,0.438,"hip hop, pop",4.94
825,0,1999,0,0.761,0.716,10,-5.8,0,0.056,0.396,0,0.649,pop,4.09
826,1,2001,1,0.708,0.587,11,-7.93,0,0.151,0.273,0,0.554,"hip hop, pop, R&B",4.37
827,0,2005,0,0.722,0.329,0,-11.617,0,0.108,0.088,0,0.166,"hip hop, pop, R&B",3.85
828,0,2002,1,0.765,0.666,7,-5.384,1,0.172,0.102,0,0.756,"hip hop, pop",4.56
829,1,2018,1,0.899,0.586,11,-7.866,0,0.343,0.279,0,0.492,"hip hop, pop, R&B",3.57
830,0,2001,1,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.963,pop,3.39
831,1,2001,0,0.933,0.561,11,-5.961,1,0.122,0.0275,0,0.586,"hip hop, pop",4.24
832,0,2002,1,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.208,pop,3.72
833,1,2017,1,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.51,pop,3.63
834,0,2006,0,0.775,0.731,8,-5.446,1,0.134,0.189,0,0.821,"hip hop, pop, R&B",4.27
835,0,2019,0,0.583,0.643,9,-7.486,0,0.355,0.171,0,0.7,pop,4.07
836,0,2010,0,0.606,0.497,4,-6.611,1,0.0277,0.348,0,0.362,country,3.71
837,0,2008,1,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.427,"pop, R&B",4.15
838,0,2004,0,0.706,0.665,6,-5.348,0,0.0453,0.0128,0,0.639,R&B,3.82
839,0,2008,1,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0,0.568,"rock, metal",4.15
840,0,2002,0,0.555,0.496,10,-6.136,1,0.028,0.333,0,0.27,"pop, rock",3.57
841,0,2008,1,0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.544,pop,3.61
842,0,2009,1,0.652,0.605,8,-7.371,1,0.0393,0.00481,0,0.394,"hip hop, pop, R&B",4.88
843,0,2001,0,0.582,0.707,10,-4.487,1,0.0319,0.0822,0,0.701,pop,3.46
844,0,2002,0,0.688,0.538,10,-7.608,1,0.0292,0.504,0,0.27,pop,4.28
845,0,2009,0,0.597,0.517,0,-6.963,1,0.365,0.179,0,0.412,"hip hop, pop",4.29
846,0,2010,0,0.599,0.624,8,-3.631,1,0.0343,0.385,0,0.539,"pop, R&B",3.78
847,0,2010,0,0.599,0.624,8,-3.631,0,0.0933,0.135,0,0.302,pop,3.78
848,0,2013,1,0.376,0.695,0,-4.782,1,0.0343,0.385,0,0.539,"pop, R&B",3.49
849,0,2013,1,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.302,pop,3.49
850,1,2003,1,0.899,0.713,6,-2.752,0,0.366,0.255,0,0.777,"hip hop, pop",3.22
851,0,2009,0,0.629,0.969,8,-0.276,0,0.0455,0.00184,0,0.905,"pop, Dance/Electronic",4.14
852,0,2008,0,0.438,0.906,3,-4.8,1,0.0438,0.0191,0,0.684,"pop, Folk/Acoustic",3.43
853,1,2018,1,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.35,"hip hop, pop, R&B",3.63
854,0,2010,0,0.762,0.748,0,-4.15,0,0.033,0.0266,0,0.851,"hip hop, pop",3.32
855,0,2018,1,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.163,"pop, Dance/Electronic",3.08
856,0,2002,1,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-06,0.193,"rock, pop",3.78
857,0,2012,0,0.736,0.824,8,-4.231,1,0.0672,0.00358,0.000921,0.443,"pop, Dance/Electronic",3.77
858,0,2006,0,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.686,"rock, pop",3.71
859,1,2015,0,0.48,0.682,7,-4.94,1,0.13,0.0696,0,0.506,"pop, R&B",3.93
860,1,2003,0,0.691,0.541,1,-5.873,1,0.0776,0.508,0,0.319,"hip hop, pop, R&B",4.06
861,0,2001,0,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.709,"pop, Dance/Electronic",3.3
862,0,2000,1,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.4,"rock, metal",3.61
863,0,2016,1,0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.168,"pop, Dance/Electronic",3.26
864,0,2003,1,0.6,0.796,2,-4.481,1,0.0275,0.000109,5.2e-05,0.75,metal,4.3
865,0,2005,0,0.437,0.589,4,-4.834,0,0.0771,0.282,0,0.272,"hip hop, pop, R&B",3.99
866,0,2005,0,0.437,0.589,4,-4.834,1,0.0331,0.231,0,0.165,pop,3.99
867,1,1999,0,0.746,0.443,1,-7.693,0,0.0771,0.282,0,0.272,"hip hop, pop, R&B",4.57
868,1,1999,0,0.746,0.443,1,-7.693,1,0.0331,0.231,0,0.165,pop,4.57
869,0,2001,0,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.927,"pop, R&B",3.69
870,0,2011,0,0.493,0.849,7,-6.139,0,0.0576,0.000337,0.00672,0.483,hip hop,3.17
871,0,2011,1,0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.648,"hip hop, pop, latin",3.79
872,0,2016,0,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.37,pop,4.07
873,1,2003,1,0.546,0.538,7,-7.886,0,0.0523,0.233,0,0.58,"hip hop, pop, R&B",4.93
874,0,2007,0,0.595,0.844,7,-4.678,1,0.0331,0.0137,0,0.603,"rock, blues, latin",3.71
875,0,2015,0,0.8,0.677,0,-4.023,1,0.0393,0.00563,0.00409,0.547,"pop, Dance/Electronic",2.66
876,0,2009,0,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.152,rock,2.13
877,0,2007,1,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.509,"pop, R&B",3.8
878,0,2001,0,0.657,0.965,8,-2.771,0,0.0556,0.0285,8.84e-05,0.669,"pop, R&B",3.23
879,0,2006,0,0.489,0.955,11,-2.771,0,0.0363,3.82e-05,0.000178,0.816,pop,3.1
880,0,2017,1,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.515,"pop, Dance/Electronic",3.68
881,0,2000,0,0.634,0.677,5,-7.278,0,0.0304,0.0117,0.00103,0.558,pop,4.01
882,0,2011,1,0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.345,"hip hop, pop",3.2
883,0,2000,1,0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.654,"hip hop, pop",3.79
884,0,2011,1,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.476,pop,4.3
885,1,2017,1,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.525,"hip hop, pop",3.5
886,1,2001,0,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.0824,"rock, metal",4.41
887,1,2006,1,0.888,0.577,1,-7.702,0,0.0612,0.0986,0,0.609,"hip hop, pop",4.03
888,0,2000,0,0.644,0.874,0,-4.666,0,0.0801,0.0459,2.24e-06,0.882,pop,3.18
889,0,2005,0,0.8,0.633,8,-4.875,0,0.0514,0.0901,0,0.836,"pop, R&B",3.39
890,0,2000,1,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.544,"rock, metal",3.74
891,0,2000,1,0.551,0.913,0,-4.063,0,0.0282,0.00202,0.00118,0.783,"rock, pop",3.74
892,0,2003,0,0.612,0.735,8,-5.074,0,0.0466,0.0263,1.35e-05,0.544,"rock, metal",3.77
893,0,2003,0,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.783,"rock, pop",3.77
894,0,2008,0,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16e-06,0.282,"pop, rock, metal",4.03
895,0,2016,0,0.45,0.921,10,-3.476,0,0.0538,0.0467,0,0.413,"pop, rock, metal",3.59
896,0,2001,0,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01e-06,0.233,"hip hop, pop, R&B",4.42
897,0,2001,0,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.604,pop,4.24
898,0,2000,0,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.347,"pop, Dance/Electronic",3.29
899,1,2001,0,0.618,0.844,1,-4.051,0,0.342,0.0178,0.000126,0.697,hip hop,4.01
900,1,2018,1,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.687,"pop, Dance/Electronic",3.6
901,0,2009,0,0.657,0.941,8,-3.919,0,0.061,0.0476,0,0.879,set(),3.71
902,0,2011,1,0.349,0.348,3,-6.142,1,0.0316,0.726,0,0.0886,pop,4.11
903,1,2014,0,0.685,0.709,11,-3.578,0,0.0748,0.0132,0,0.504,pop,3.7
904,0,2002,1,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-06,0.96,"hip hop, pop, R&B",3.13
905,1,2004,1,0.637,0.834,3,-4.686,0,0.323,0.614,0,0.715,hip hop,3.23
906,1,2017,1,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.437,hip hop,1.99
907,0,2013,0,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.0951,"pop, Dance/Electronic",3.36
908,1,2019,0,0.786,0.658,0,-2.61,1,0.0661,0.0856,0,0.458,pop,3.37
909,0,2016,0,0.807,0.887,1,-3.892,1,0.275,0.00381,0,0.78,set(),2.4
910,0,2018,0,0.791,0.473,10,-9.86,0,0.25,0.279,0,0.603,"hip hop, Dance/Electronic",2.89
911,0,2003,0,0.658,0.826,8,-6.031,1,0.0346,0.00189,0.00275,0.795,"pop, Dance/Electronic",3.67
912,0,1999,1,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.683,"pop, R&B",3.84
913,1,2015,1,0.852,0.553,1,-7.286,1,0.187,0.0559,0,0.656,"hip hop, pop, R&B",3.43
914,1,2015,1,0.852,0.553,1,-7.286,1,0.202,0.0462,0,0.654,"hip hop, pop, R&B",3.43
915,1,2015,0,0.853,0.558,1,-7.448,1,0.187,0.0559,0,0.656,"hip hop, pop, R&B",3.43
916,1,2015,0,0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.654,"hip hop, pop, R&B",3.43
917,0,2010,1,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.103,"hip hop, pop, R&B",3.96
918,0,2011,0,0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.332,"pop, country",3.65
919,1,2005,1,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.527,"hip hop, pop",3.96
920,0,2019,0,0.786,0.614,5,-6.554,0,0.0574,0.00616,0,0.742,pop,3.96
921,0,2008,1,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.745,pop,4.03
922,0,2007,0,0.923,0.795,11,-3.61,0,0.117,0.0394,0.000565,0.588,"pop, R&B",4.04
923,0,2016,0,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.374,"hip hop, pop, Dance/Electronic",3.31
924,0,2016,1,0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.523,pop,3.59
925,1,2004,1,0.94,0.633,8,-3.56,1,0.0467,0.0581,4.04e-05,0.962,hip hop,4.14
926,0,2010,1,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.424,pop,3.68
927,0,2003,0,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.687,"pop, R&B",4.27
928,1,2019,1,0.863,0.471,6,-9.545,1,0.478,0.251,0,0.644,pop,4.22
929,0,2010,0,0.61,0.836,5,-4.455,1,0.0573,0.00374,0,0.657,"pop, Dance/Electronic",3.03
930,0,2007,1,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.172,rock,5.05
931,0,2015,0,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.398,pop,3.63
932,0,2019,0,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.58,pop,3.15
933,0,2015,0,0.559,0.848,4,-4.125,0,0.0388,0.0665,0,0.466,"pop, Dance/Electronic",3.59
934,1,2018,1,0.645,0.705,1,-5.008,1,0.299,0.000813,0,0.376,"hip hop, pop",3.83
935,0,2002,0,0.705,0.717,4,-4.944,0,0.125,0.00369,0.461,0.554,"pop, Dance/Electronic",3.41
936,0,2007,1,0.729,0.658,10,-3.386,0,0.225,0.0506,0,0.551,"hip hop, pop, R&B",4.18
937,1,2008,1,0.758,0.712,7,-3.781,1,0.112,0.0185,0,0.795,"hip hop, pop",3.22
938,0,2009,0,0.588,0.877,8,-4.78,1,0.16,0.00952,0,0.645,"pop, R&B",5.44
939,0,2000,1,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.543,"pop, rock, metal",3.9
940,0,2011,0,0.617,0.728,7,-7.932,1,0.0292,0.0328,0.0482,0.808,pop,3.98
941,1,2017,1,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.779,hip hop,3.56
942,1,2016,0,0.688,0.541,11,-8.128,0,0.114,0.0118,0,0.247,"hip hop, pop, R&B",3.81
943,0,2004,1,0.751,0.731,6,-4.419,0,0.0308,0.0838,0,0.973,"pop, latin",3.61
944,0,2013,0,0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.254,Dance/Electronic,3.68
945,0,2005,1,0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.812,"pop, latin",3.55
946,0,2019,1,0.903,0.839,11,-9.447,0,0.208,0.0939,0,0.727,"hip hop, Dance/Electronic",3.18
947,0,2001,1,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.869,Dance/Electronic,5.12
948,0,2001,1,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.653,pop,4.41
949,1,2005,0,0.891,0.439,7,-7.994,0,0.428,0.0351,0,0.622,"hip hop, pop",3.74
950,0,2012,1,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31e-05,0.765,pop,3.85
951,0,2007,0,0.918,0.857,3,-5.032,0,0.0623,0.166,0.0003,0.972,"hip hop, pop, R&B",4.26
952,0,2013,1,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.521,"pop, Dance/Electronic",4.26
953,1,2004,1,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.695,hip hop,4.12
954,1,2006,0,0.886,0.62,5,-5.854,1,0.307,0.082,0,0.6,"hip hop, pop",3.83
955,0,2005,0,0.656,0.513,5,-8.691,1,0.253,0.156,6.45e-05,0.464,"hip hop, pop, R&B",4.05
956,1,2019,1,0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.742,"hip hop, pop",3.26
957,0,2003,0,0.641,0.445,6,-8.674,1,0.0368,0.145,0,0.383,pop,3.58
958,0,2017,1,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78e-06,0.267,"rock, pop",3.1
959,0,2004,0,0.663,0.746,2,-3.567,0,0.0321,0.0697,0,0.325,pop,4.29
960,0,2012,1,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.244,pop,4.21
961,0,2015,1,0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.174,pop,4.68
962,0,2007,0,0.808,0.721,1,-5.165,1,0.213,0.197,0,0.773,"hip hop, pop, R&B",3.97
963,1,2008,1,0.607,0.783,7,-4.41,1,0.0397,0.000683,0,0.434,"hip hop, pop",3.85
964,1,2001,1,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.897,"hip hop, pop, R&B",3.84
965,0,2018,1,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.483,"rock, pop, Dance/Electronic",2.82
966,0,2012,0,0.478,0.863,1,-4.914,0,0.0387,0.0181,0,0.491,"pop, rock, metal",4.05
967,0,2005,0,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.611,"hip hop, pop, R&B",4.14
968,0,2016,1,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.163,"hip hop, pop, Dance/Electronic",3.43
969,0,2016,1,0.649,0.716,8,-5.371,0,0.0922,0.235,0,0.556,"pop, R&B",3.43
970,0,2004,1,0.656,0.578,7,-8.97,1,0.0349,0.0863,2.63e-05,0.163,"hip hop, pop, Dance/Electronic",4.28
971,0,2004,1,0.656,0.578,7,-8.97,0,0.0922,0.235,0,0.556,"pop, R&B",4.28
972,0,2012,1,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.248,"pop, R&B",4.19
973,0,2012,0,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.715,set(),2.53
974,0,2017,1,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.464,"hip hop, pop",3.54
975,0,2001,0,0.631,0.821,4,-7.853,0,0.0867,0.00876,0.000247,0.547,pop,3.64
976,1,2018,1,0.737,0.408,5,-7.941,1,0.104,0.802,0,0.374,"rock, pop, Dance/Electronic",3.17
977,0,2004,0,0.785,0.799,11,-2.208,0,0.126,0.117,0,0.797,"hip hop, pop",3.63
978,0,2012,1,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.875,"hip hop, pop, Dance/Electronic",3.88
979,0,2011,1,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.464,"pop, Dance/Electronic",3.33
980,0,2019,0,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.652,pop,3.45
981,0,2000,0,0.655,0.791,0,-8.923,1,0.0302,0.1,0.000124,0.862,"pop, rock",3.91
982,0,2006,0,0.561,0.936,5,-5.409,1,0.0613,0.00185,0,0.594,country,4.61
983,0,2002,1,0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.609,"rock, metal",3.17
984,0,2015,0,0.746,0.877,9,-3.782,0,0.0666,0.0375,0.000833,0.751,"hip hop, pop, Dance/Electronic",2.77
985,1,2011,1,0.676,0.695,0,-8.327,1,0.245,0.352,0,0.144,"hip hop, pop",5.06
986,0,2010,0,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.78,"pop, rock, Dance/Electronic",3.51
987,0,2010,1,0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.778,"hip hop, pop",3.61
988,0,2002,0,0.757,0.78,1,-5.038,1,0.319,0.0811,0,0.59,"hip hop, pop",3.88
989,0,2014,1,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.481,pop,2.78
990,0,2002,0,0.853,0.811,6,-4.927,0,0.0646,0.0439,0.000307,0.9,pop,4.73
991,1,2004,0,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.398,hip hop,4.95
992,1,2004,1,0.52,0.768,8,-3.489,0,0.359,0.0193,0.00034,0.398,hip hop,4.95
993,0,2005,1,0.714,0.6,6,-8.365,1,0.0876,0.0465,0,0.504,"hip hop, pop, R&B",3.43
994,0,2006,1,0.701,0.724,0,-5.751,0,0.145,0.267,0,0.425,"pop, R&B",3.95
995,0,2002,1,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.516,"rock, metal",4.9
996,0,2015,1,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.95,pop,3.04
997,0,2019,0,0.474,0.744,2,-5.386,1,0.0341,0.0208,1.22e-06,0.238,"pop, rock, metal",4.35
998,0,2018,1,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.62,rock,5
999,0,2014,1,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.37,pop,3.09
1000,0,2001,0,0.878,0.724,10,-5.373,0,0.129,0.168,0.0116,0.904,pop,4.92
1001,1,2009,1,0.517,0.492,5,-8.05,1,0.0272,0.0275,3.19e-05,0.455,"Folk/Acoustic, rock, pop",4.09
1002,0,2012,1,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.417,"pop, rock, Folk/Acoustic",4.44
1003,0,2009,0,0.589,0.893,0,-2.948,1,0.0397,0.0273,0,0.94,pop,3.54
1004,0,2012,0,0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.936,pop,3.34
1005,1,2008,1,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.478,"hip hop, pop",5.65
1006,0,2001,0,0.874,0.768,6,-4.086,1,0.311,0.0554,0,0.636,"hip hop, pop, R&B",4.28
