1155,Every Teardrop Is a Waterfall,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,"rock, pop"
1156,Best Thing I Never Had,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,"pop, R&B"
1157,Raise Your Glass,1,0.0838,0.0048,0,0.029,0.624,122.019,pop
1158,Jar of Hearts,1,0.0316,0.726,0,0.12,0.0886,74.541,pop
1159,Marry You,1,0.0367,0.332,0,0.104,0.452,144.905,pop
1160,How To Love,1,0.0418,0.000177,5.23e-06,0.108,0.272,153.992,"hip hop, pop"
1161,Wherever You Will Go,1,0.0334,0.82,0.000215,0.111,0.128,111.202,pop
1162,A Thousand Years,1,0.0267,0.309,0.000961,0.11,0.161,139.028,pop
1163,Call Me Maybe,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,"pop, Dance/Electronic"
1164,We Are Young (feat. Janelle Monáe),1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,"rock, pop"
1165,She Doesn't Mind,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,"hip hop, pop"
1166,International Love (feat. Chris Brown),0,0.0499,0.0124,0,0.335,0.648,120.05,"hip hop, pop, latin"
1167,In The Dark,1,0.0672,0.00358,0.000921,0.329,0.443,124.954,"pop, Dance/Electronic"
1168,Skyfall,0,0.0282,0.417,0,0.114,0.0789,75.881,"pop, R&B"
1169,Turn Me On (feat. Nicki Minaj),1,0.0591,0.0488,0,0.575,0.412,127.96,"hip hop, pop, Dance/Electronic"
1170,Where Have You Been,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,"hip hop, pop, R&B"
1171,Ni**as In Paris,1,0.311,0.127,0,0.349,0.775,140.022,hip hop
1172,One More Night,0,0.0314,0.0558,0,0.0844,0.618,92.997,pop
1173,Bangarang (feat. Sirah),1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,"hip hop, pop, Dance/Electronic"
1174,Chasing The Sun,0,0.0965,0.244,0,0.498,0.68,128.108,"pop, Dance/Electronic"
1175,Whistle,1,0.0453,0.0208,0,0.29,0.739,103.976,"hip hop, pop"
1176,This Is Love,0,0.0445,0.00473,0,0.145,0.282,128.954,"hip hop, pop"
1177,She Wolf (Falling to Pieces) [feat. Sia],1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,"hip hop, pop, Dance/Electronic"
1178,Pound The Alarm,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055,"hip hop, pop"
1179,Swimming Pools (Drank) - Extended Version,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,hip hop
1180,Primadonna,0,0.0337,0.0884,0,0.0922,0.427,127.98,"pop, Dance/Electronic"
1181,Mercy,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,hip hop
1182,Hot Right Now (feat. RITA ORA) - Radio Edit,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,"pop, Dance/Electronic"
1183,Gangnam Style (강남스타일),0,0.286,0.00417,0,0.091,0.749,132.067,pop
1184,Die Young,0,0.046,0.00498,0.000125,0.215,0.801,128.001,"pop, Dance/Electronic"
1185,Scream,0,0.0973,0.00117,0,0.179,0.569,127.992,"hip hop, pop, R&B"
1186,Troublemaker (feat. Flo Rida),0,0.0565,0.015,0,0.125,0.965,106.008,"pop, Dance/Electronic"
1187,BURN IT DOWN,0,0.0534,0.0143,0,0.0707,0.585,110.006,"rock, metal"
1188,Locked out of Heaven,1,0.0431,0.049,0,0.309,0.867,143.994,pop
1189,Levels - Radio Edit,0,0.0343,0.0462,0.828,0.309,0.464,126.04,"pop, Dance/Electronic"
1190,Good Feeling,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,"hip hop, pop"
1191,Diamonds,0,0.0461,0.00125,0,0.109,0.393,91.972,"hip hop, pop, R&B"
1192,"Work Hard, Play Hard",1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,"hip hop, pop"
1193,Part Of Me,1,0.0355,0.000417,0,0.0744,0.769,130.028,pop
1194,Starships,0,0.075,0.135,0,0.251,0.751,125.008,"hip hop, pop"
1195,m.A.A.d city,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,hip hop
1196,One Day / Reckoning Song (Wankelmut Remix) [Radio Edit],0,0.0547,0.187,0.0001,0.0927,0.559,119.012,pop
1197,Spectrum (Say My Name) - Calvin Harris Remix,0,0.0482,0.00225,0.00412,0.0966,0.588,126.092,"rock, pop, Dance/Electronic"
1198,212,0,0.258,0.0145,0.00012,0.0767,0.626,126.017,"hip hop, pop, R&B"
1199,Payphone,1,0.0414,0.0188,0,0.287,0.545,110.015,pop
1200,Impossible,0,0.0933,0.135,0,0.11,0.302,169.533,pop
1201,Ai Se Eu Te Pego - Live,1,0.0692,0.357,0,0.853,0.85,96.055,"country, latin"
1202,Million Voices - Radio Edit,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,"pop, Dance/Electronic"
1203,I Love It,1,0.0296,0.00828,1.34e-05,0.172,0.86,125.953,"pop, Dance/Electronic"
1204,Rack City,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,"hip hop, pop"
1205,Feel So Close - Radio Edit,1,0.031,0.000972,0.00703,0.204,0.919,127.937,"hip hop, pop, Dance/Electronic"
1206,Dance Again,0,0.0696,0.0158,2.79e-06,0.0868,0.716,127.974,"hip hop, pop, R&B"
1207,Oblivion,1,0.0338,0.115,0.901,0.0895,0.486,155.974,"pop, rock, Dance/Electronic"
1208,Rumour Has It,1,0.0445,0.617,0,0.167,0.574,120.052,"pop, R&B"
1209,Turn Up the Music,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,"hip hop, pop, R&B"
1210,Lost,1,0.226,0.0272,0.000503,0.167,0.497,123.061,"hip hop, pop, R&B"
1211,Let's Go (feat. Ne-Yo),0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic"
1212,Hall of Fame (feat. will.i.am),1,0.0564,0.0654,0,0.123,0.629,84.786,"pop, rock"
1213,Don't You Worry Child - Radio Edit,0,0.0509,0.112,0,0.116,0.438,129.042,"pop, Dance/Electronic"
1214,How to Be a Heartbreaker,0,0.0506,0.0142,0,0.108,0.849,140.05,"pop, Dance/Electronic"
1215,Boyfriend,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,pop
1216,Titanium (feat. Sia),0,0.103,0.0679,0.15,0.127,0.301,126.062,"hip hop, pop, Dance/Electronic"
1217,Domino,1,0.034,0.0117,0,0.0418,0.781,126.986,"hip hop, pop"
1218,I Knew You Were Trouble.,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,pop
1219,Hands on the Wheel (feat. Asap Rocky),0,0.108,0.0166,0,0.0721,0.179,127.839,"hip hop, pop"
1220,Try,1,0.03,0.00144,0,0.0944,0.552,103.998,pop
1221,Candy,1,0.0414,0.0368,0,0.0694,0.879,116.043,"pop, rock"
1222,"Young, Wild & Free (feat. Bruno Mars)",1,0.137,0.0525,0,0.115,0.531,95.078,"hip hop, pop"
1223,As Long As You Love Me,0,0.1,0.0811,0,0.361,0.613,139.691,pop
1224,R.I.P. (feat. Tinie Tempah),0,0.0479,0.027,0,0.652,0.358,72.022,"hip hop, pop, Dance/Electronic"
1225,Too Close,0,0.0387,0.00948,0,0.113,0.271,126.027,rock
1226,Faded,1,0.188,0.0103,0,0.35,0.339,95.073,"hip hop, pop"
1227,Years - ラジオ・エディット,1,0.0805,0.00234,1.91e-06,0.174,0.323,128.008,"pop, Dance/Electronic"
1228,Battle Scars (feat. Lupe Fiasco),0,0.206,0.186,0,0.097,0.508,83.993,pop
1229,The One That Got Away,0,0.0353,0.000802,0,0.2,0.864,133.962,pop
1230,Silhouettes - Original Radio Edit,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic"
1231,Somebody That I Used To Know,1,0.0358,0.607,0.000168,0.107,0.674,129.054,set()
1232,Wild Ones (feat. Sia),0,0.0554,0.0991,0,0.262,0.437,127.075,"hip hop, pop"
1233,What Makes You Beautiful,1,0.0737,0.009,0,0.0596,0.888,124.99,pop
1234,Born To Die,0,0.0439,0.209,0.000133,0.217,0.39,75.223,pop
1235,C'Mon,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,"pop, Dance/Electronic"
1236,Good Time,1,0.14,0.0239,6.98e-06,0.371,0.682,126.05,"rock, pop"
1237,We'll Be Coming Back (feat. Example),1,0.0873,0.00131,0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic"
1238,"Read All About It, Pt. III",1,0.0249,0.822,3.87e-06,0.0926,0.343,98.082,"pop, R&B"
1239,Lights - Single Version,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,"pop, rock, Dance/Electronic"
1240,Drive By,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,pop
1241,Latch,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,"pop, Dance/Electronic"
1242,Princess of China,0,0.0347,0.00385,0.015,0.287,0.237,85.014,"rock, pop"
1243,Live While We're Young,1,0.0543,0.0629,0,0.0969,0.936,126.015,pop
1244,Ass Back Home (feat. Neon Hitch),1,0.0513,0.134,0,0.148,0.646,130.034,"hip hop, pop"
1245,Blown Away,0,0.0429,0.0909,0,0.0283,0.392,136.991,"pop, country"
1246,Breezeblocks,1,0.0344,0.096,0.000879,0.205,0.286,150.071,rock
1247,Don't Wake Me Up,0,0.051,0.0548,0,0.144,0.206,127.967,"hip hop, pop, R&B"
1248,Stronger (What Doesn't Kill You),1,0.0475,0.046,0,0.112,0.684,116.044,"pop, R&B"
1249,The Motto,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,"hip hop, pop, R&B"
1250,Wide Awake,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,pop
1251,How We Do (Party),1,0.0833,0.0034,0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic"
1252,Feel the Love (feat. John Newman),1,0.0593,0.0026,0.000182,0.686,0.238,179.911,"pop, Dance/Electronic"
1253,Ride,1,0.034,0.128,1.96e-06,0.383,0.189,93.763,pop
1254,Let Me Love You (Until You Learn To Love Yourself),1,0.0393,0.248,0,0.368,0.248,124.91,"pop, R&B"
1255,Give Your Heart a Break,1,0.0487,0.23,0,0.144,0.569,123.008,pop
1256,Take Care,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,"hip hop, pop, R&B"
1257,Wings,1,0.127,0.000673,0.000556,0.285,0.538,114.962,pop
1258,It Will Rain,1,0.0486,0.337,0,0.082,0.476,150.017,pop
1259,Want U Back,1,0.076,0.0662,0,0.473,0.573,97.954,"pop, Dance/Electronic"
1260,Royals,1,0.122,0.121,0,0.132,0.337,84.878,"pop, Dance/Electronic"
1261,Blurred Lines,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120,"pop, R&B"
1262,Radioactive,1,0.0627,0.106,0.000108,0.668,0.236,136.245,rock
1263,Wake Me Up,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"pop, Dance/Electronic"
1264,Thrift Shop (feat. Wanz),0,0.293,0.0619,0,0.0457,0.662,94.992,"hip hop, pop"
1265,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,"hip hop, Dance/Electronic"
1266,Scream & Shout,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,"hip hop, pop"
1267,Papaoutai,0,0.0859,0.0241,0,0.0636,0.253,116.019,pop
1268,Get Up (Rattle) - Vocal Edit,1,0.0645,0.0205,6.86e-06,0.296,0.722,127.99,"pop, Dance/Electronic"
1269,La La La,0,0.0316,0.112,0,0.111,0.254,124.988,Dance/Electronic
1270,Another Love,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,pop
1271,We Own It (Fast & Furious),0,0.402,0.0545,0,0.0524,0.559,171.999,"hip hop, pop"
1272,Play Hard (feat. Ne-Yo & Akon),0,0.0533,0.173,0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic"
1273,Feel This Moment (feat. Christina Aguilera),1,0.158,0.039,0,0.341,0.542,135.956,"hip hop, pop, latin"
1274,#thatPOWER,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,"hip hop, pop"
1275,Love Me,1,0.0327,0.0125,0,0.0946,0.496,124.906,"hip hop, pop"
1276,Can't Hold Us (feat. Ray Dalton),1,0.0786,0.0291,0,0.0862,0.847,146.078,"hip hop, pop"
1277,Animals - Radio Edit,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,"pop, Dance/Electronic"
1278,Talk Dirty (feat. 2 Chainz),1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop"
1279,Love Me Again,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,set()
1280,Work B**ch,1,0.15,0.124,0.00111,0.0616,0.85,128.012,pop
1281,Sweater Weather,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"rock, pop"
1282,Reload - Radio Edit,0,0.0521,0.0736,0,0.0631,0.433,128.045,"pop, Dance/Electronic"
1283,Safe And Sound,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,pop
1284,Heart Attack,1,0.104,0.0738,0,0.239,0.502,173.968,pop
1285,Why'd You Only Call Me When You're High?,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,rock
1286,Beauty And A Beat,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,pop
1287,The Monster,0,0.0715,0.0525,0,0.12,0.624,110.049,hip hop
1288,Don't Stop the Party (feat. TJR),1,0.0912,0.00726,0,0.375,0.952,127.008,"hip hop, pop, latin"
1289,Come & Get It,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,pop
1290,True Love (feat. Lily Allen),1,0.311,0.00144,0,0.108,0.578,192.205,pop
1291,White Noise,0,0.0501,0.00963,0.000215,0.311,0.902,119.978,"pop, Dance/Electronic"
1292,I Cry,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,"hip hop, pop"
1293,Black Skinhead,1,0.322,0.000986,0,0.176,0.283,130.089,hip hop
1294,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,0,0.0558,0.0157,6.53e-06,0.13,0.11,126.052,pop
1295,Berzerk,0,0.333,0.0217,0,0.26,0.684,95.084,hip hop
1296,I Love It (feat. Charli XCX),1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,"pop, Dance/Electronic"
1297,My Songs Know What You Did In The Dark (Light Em Up),0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,rock
1298,Team,1,0.0939,0.162,0,0.247,0.427,100.05,"pop, Dance/Electronic"
1299,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,"pop, Dance/Electronic"
1300,Demons,1,0.0321,0.19,0.00025,0.269,0.428,89.938,rock
1301,One Way or Another (Teenage Kicks),0,0.071,0.025,0,0.586,0.409,162.131,pop
1302,I Knew You Were Trouble.,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,pop
1303,Do I Wanna Know?,1,0.0323,0.186,0.000263,0.217,0.405,85.03,rock
1304,Waiting All Night (feat. Ella Eyre),0,0.05,0.00264,0.00959,0.427,0.281,174.983,"pop, Dance/Electronic"
1305,Sonnentanz - Sun Don't Shine,0,0.0909,0.104,0.0202,0.0964,0.155,119.74,"pop, Dance/Electronic"
1306,Drinking from the Bottle (feat. Tinie Tempah),0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,"hip hop, pop, Dance/Electronic"
1307,"F**kin'' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",1,0.275,0.0239,0,0.11,0.662,95.967,hip hop
1308,The Fox (What Does the Fox Say?),1,0.0453,0.107,0,0.119,0.546,128.008,hip hop
1309,Burn,1,0.0432,0.31,0,0.105,0.329,87.016,"pop, rock, Dance/Electronic"
1310,Harlem Shake,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,Dance/Electronic
1311,I Need Your Love (feat. Ellie Goulding),1,0.0483,0.41,0,0.237,0.58,124.989,"hip hop, pop, Dance/Electronic"
1312,This Is How We Do,0,0.0457,0.0203,0,0.147,0.8,96,pop
1313,Sail,1,0.0568,0.452,0.609,0.0953,0.243,119.038,"pop, rock"
1314,Need U (100%) [feat. A*M*E] - Radio Edit,0,0.049,0.00176,0.00183,0.354,0.469,124.047,"pop, Dance/Electronic"
1315,The Other Side,1,0.1,0.0525,0,0.136,0.517,127.923,"hip hop, pop"
1316,Look Right Through - MK Vocal Edit,0,0.081,0.00304,0.00553,0.263,0.519,119.995,Dance/Electronic
1317,Sweet Nothing (feat. Florence Welch),0,0.109,0.197,0.000112,0.0567,0.582,127.934,"hip hop, pop, Dance/Electronic"
1318,Unconditionally,1,0.0387,0.00357,0,0.209,0.369,129.003,pop
1319,Bad (feat. Rihanna) - Remix,0,0.0748,0.307,0,0.111,0.447,114.038,"hip hop, pop, R&B"
1320,Body Party,1,0.0563,0.0143,0,0.602,0.12,133.973,"pop, R&B"
1321,Started From the Bottom,1,0.161,0.0331,0,0.156,0.56,86.307,"hip hop, pop, R&B"
1322,Wings,1,0.0253,0.0831,0,0.162,0.224,83.235,pop
1323,Of The Night,0,0.0427,0.0192,0.000225,0.089,0.349,125.01,"pop, rock"
1324,Dear Darlin',0,0.0454,0.00627,8.73e-06,0.119,0.34,124.021,"pop, Dance/Electronic"
1325,Roar,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,pop
1326,Sure Be Cool If You Did,1,0.035,0.255,0,0.108,0.582,136.802,country
1327,Thinking About You (feat. Ayah Marar),0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,"hip hop, pop, Dance/Electronic"
1328,Holy Grail,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082,hip hop
1329,Ready or Not,1,0.0509,0.00351,3.84e-05,0.107,0.748,93.043,pop
1330,What About Us,1,0.0581,0.0059,0,0.213,0.689,123.973,"pop, Dance/Electronic"
1331,Pompeii,1,0.0407,0.0755,0,0.271,0.571,127.435,"pop, rock"
1332,Best Song Ever,1,0.0465,0.0227,0,0.0789,0.486,118.491,pop
1333,Hey Porsche,1,0.029,0.136,0,0.698,0.952,115.995,"hip hop, pop, R&B"
1334,Clarity,1,0.0753,0.0366,0,0.0751,0.193,128.006,"hip hop, pop, Dance/Electronic"
1335,Wrecking Ball,1,0.0342,0.407,0,0.107,0.349,119.964,pop
1336,Fine China,0,0.056,0.0466,0,0.111,0.609,104.038,"hip hop, pop, R&B"
1337,Lose Yourself to Dance (feat. Pharrell Williams),0,0.057,0.0839,0.00114,0.0753,0.674,100.163,"hip hop, Dance/Electronic"
1338,This Is What It Feels Like,1,0.03,0.0391,2.77e-06,0.0632,0.145,129.885,"pop, Dance/Electronic"
1339,Mirrors,0,0.0503,0.234,0,0.0946,0.512,76.899,pop
1340,Treasure,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,pop
1341,Little Talks,1,0.032,0.0206,0,0.146,0.417,102.961,"pop, rock, Folk/Acoustic"
1342,We Can't Stop,0,0.0334,0.00882,0,0.37,0.484,80.003,pop
1343,Power Trip (feat. Miguel),1,0.217,0.322,0.000203,0.426,0.465,99.991,hip hop
1344,Still into You,1,0.044,0.0098,0,0.0561,0.765,136.01,"pop, rock"
1345,human,1,0.0368,0.132,0.000643,0.114,0.253,143.808,pop
1346,"Hold On, We''re Going Home",0,0.0961,0.00411,3.4e-05,0.0733,0.289,99.993,"hip hop, pop, R&B"
1347,Bonfire Heart,1,0.0527,0.181,0,0.124,0.449,118.021,pop
1348,Daylight,1,0.0269,0.00242,0,0.255,0.369,120.001,pop
1349,3005,0,0.289,0.128,0,0.0769,0.661,82.92,hip hop
1350,Here's to Never Growing Up,1,0.101,0.015,0,0.415,0.716,164.986,pop
1351,22,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,pop
1352,Let Her Go,1,0.0572,0.385,0,0.104,0.244,75.089,pop
1353,The Way,0,0.113,0.294,0,0.076,0.862,82.324,pop
1354,Stay,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,"hip hop, pop, R&B"
1355,Suit & Tie (feat. Jay-Z),0,0.219,0.103,0,0.164,0.357,101.985,pop
1356,When I Was Your Man,1,0.0434,0.932,0,0.088,0.387,72.795,pop
1357,Cruise,1,0.0354,0.0191,0,0.0536,0.878,148,country
1358,"Happy - From '"Despicable Me 2'"",0,0.183,0.219,0,0.0908,0.962,160.019,"hip hop, pop"
1359,Dark Horse,1,0.0512,0.00314,0,0.165,0.353,131.934,pop
1360,Collard Greens,1,0.064,0.0239,7.38e-06,0.207,0.666,153.972,"hip hop, pop"
1361,Fancy,0,0.0697,0.0904,0,0.0491,0.377,94.981,"hip hop, pop"
1362,Animals,0,0.0898,0.000185,0,0.593,0.328,189.868,pop
1363,Stay With Me,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,pop
1364,Rude,1,0.0381,0.0422,0,0.305,0.925,144.033,set()
1365,Chandelier,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,pop
1366,All of Me,1,0.0322,0.922,0,0.132,0.331,119.93,"pop, R&B"
1367,Faded,0,0.0487,0.00865,0.119,0.122,0.599,124.96,Dance/Electronic
1368,All About That Bass,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,pop
1369,Lovers on the Sun (feat. Sam Martin),0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,"hip hop, pop, Dance/Electronic"
1370,Black Widow,1,0.124,0.192,0.000386,0.109,0.519,163.99,"hip hop, pop"
1371,Habits (Stay High),1,0.0315,0.0703,6.59e-05,0.0829,0.348,110.003,"pop, Dance/Electronic"
1372,Gecko (Overdrive) - Radio Edit,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,"pop, Dance/Electronic"
1373,You Know You Like It,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic"
1374,Maps,0,0.0295,0.0179,0,0.0675,0.893,120.003,pop
1375,Bad (feat. Vassy) - Radio Edit,0,0.088,0.00125,0.0186,0.328,0.411,127.966,"hip hop, pop, Dance/Electronic"
1376,2 On (feat. ScHoolboy Q),1,0.107,0.15,0,0.111,0.431,101.013,"hip hop, pop, R&B, Dance/Electronic"
1377,My Love (feat. Jess Glynne),1,0.0492,0.000132,0.72,0.0658,0.726,119.976,"pop, Dance/Electronic"
1378,Bad Blood,1,0.19,0.0885,6.16e-06,0.201,0.287,170.216,pop
1379,Na Na,0,0.0406,0.328,0,0.104,0.235,96.975,"hip hop, pop, R&B"
1380,Under Control (feat. Hurts),1,0.0841,0.129,0.000914,0.115,0.51,126.094,"hip hop, pop, Dance/Electronic"
1381,CoCo,1,0.131,0.00215,1.15e-05,0.31,0.178,119.906,"hip hop, pop"
1382,Wiggle (feat. Snoop Dogg),0,0.25,0.0802,0,0.162,0.721,81.946,"hip hop, pop"
1383,Prayer in C - Robin Schulz Radio Edit,0,0.0258,0.0219,7.43e-06,0.623,0.78,123.002,"pop, rock"
1384,Don't Tell 'Em,1,0.0997,0.392,0,0.11,0.386,98.052,"hip hop, pop, R&B"
1385,Anaconda,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,"hip hop, pop"
1386,Blame (feat. John Newman),0,0.0808,0.0287,0.00574,0.343,0.348,128.024,"hip hop, pop, Dance/Electronic"
1387,Turn Down for What,0,0.156,0.00107,0.128,0.057,0.0815,100.014,"hip hop, pop, Dance/Electronic"
1388,Timber (feat. Ke$ha),1,0.0981,0.0295,0,0.139,0.788,129.992,"hip hop, pop, latin"
1389,Counting Stars,0,0.0385,0.0654,0,0.117,0.477,122.014,pop
1390,Hot N*gga,1,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,"hip hop, pop"
1391,Summer,0,0.0325,0.0215,0.043,0.1,0.72,127.962,"hip hop, pop, Dance/Electronic"
1392,Man Of The Year,1,0.0428,0.00518,0,0.181,0.391,111.959,"hip hop, pop"
1393,Am I Wrong,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,"hip hop, pop"
1394,Shower,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,"pop, latin"
1395,Nobody To Love - Radio Edit,1,0.0436,0.000526,6.34e-06,0.177,0.182,175.001,"pop, Dance/Electronic"
1396,#SELFIE - Original Mix,1,0.248,0.0135,8.77e-06,0.0818,0.66,127.955,"pop, Dance/Electronic"
1397,Team,1,0.0929,0.167,0,0.305,0.416,99.961,"pop, Dance/Electronic"
1398,Me And My Broken Heart,0,0.0345,0.00489,0,0.132,0.551,174.084,pop
1399,Jubel - Radio Edit,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"pop, Dance/Electronic"
1400,Waves - Robin Schulz Radio Edit,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,"hip hop, Dance/Electronic"
1401,Only Love Can Hurt Like This,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,"pop, R&B, Dance/Electronic"
1402,Hideaway,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,"pop, Dance/Electronic"
1403,Break Free,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,pop
1404,Show Me (feat. Chris Brown),1,0.0502,0.0355,0,0.141,0.663,98.098,"hip hop, pop"
1405,Talking Body,0,0.0338,0.0966,0,0.0823,0.114,119.999,"pop, Dance/Electronic"
1406,Loyal (feat. Lil Wayne & Tyga),0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,"hip hop, pop, R&B"
1407,Love Runs Out,1,0.0589,0.167,0,0.0973,0.738,120.022,pop
1408,Up (feat. Demi Lovato),1,0.0339,0.0193,0,0.101,0.638,114.948,"pop, Dance/Electronic"
1409,High (feat. Nicole Millar),0,0.0492,0.00129,0.000868,0.29,0.383,100.094,Dance/Electronic
1410,Stolen Dance,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,set()
1411,Don't,1,0.0659,0.0113,0,0.635,0.849,95.049,pop
1412,Love Me Harder,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop
1413,Bailando - Spanish Version,1,0.105,0.0467,3.65e-06,0.0399,0.96,90.949,"pop, latin"
1414,Hey Brother,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,"pop, Dance/Electronic"
1415,Bang Bang,0,0.091,0.26,0,0.38,0.751,150.028,"hip hop, pop"
1416,I Got U,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,"pop, Dance/Electronic"
1417,Ready For Your Love,1,0.154,0.0531,0.0128,0.333,0.471,121.939,"pop, Dance/Electronic"
1418,Style,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,pop
1419,Classic,1,0.124,0.0384,0,0.157,0.756,102.071,"hip hop, pop"
1420,Problem,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,pop
1421,Boom Clap,1,0.0786,0.154,0.000304,0.191,0.576,91.999,"pop, Dance/Electronic"
1422,Steal My Girl,0,0.0347,0.00433,0,0.114,0.545,77.217,pop
1423,Red Lights,1,0.0377,0.000739,1.5e-06,0.225,0.545,124.989,"pop, Dance/Electronic"
1424,The Heart Wants What It Wants,0,0.0377,0.053,0,0.142,0.621,83.066,pop
1425,I Will Never Let You Down,1,0.0296,0.403,0,0.128,0.794,128.011,"hip hop, pop, Dance/Electronic"
1426,She Looks So Perfect,1,0.132,0.000569,0,0.327,0.441,160.025,pop
1427,Superheroes,1,0.0396,0.00218,0,0.0741,0.64,166.996,"pop, rock"
1428,Shake It Off,1,0.165,0.0647,0,0.334,0.942,160.078,pop
1429,Night Changes,1,0.0353,0.859,0,0.115,0.37,120.001,pop
1430,Sing,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,pop
